Date,AskOpen,AskHigh,AskLow,AskClose,BidOpen,BidHigh,BidLow,BidClose,Volume
2015-05-06 21:00:00,1.2049,1.21635,1.20344,1.21362,1.20457,1.21632,1.2034,1.21245,129711
2015-05-07 21:00:00,1.21362,1.21461,1.20463,1.20851,1.21245,1.21455,1.20454,1.20749,153946
2015-05-10 21:00:00,1.20846,1.21447,1.20653,1.21044,1.20743,1.21443,1.2065,1.21006,92904
2015-05-11 21:00:00,1.21044,1.21077,1.19789,1.20198,1.21006,1.21071,1.19785,1.20172,104018
2015-05-12 21:00:00,1.20198,1.20289,1.1929,1.19597,1.20172,1.20285,1.19285,1.19564,117285
2015-05-13 21:00:00,1.19597,1.20066,1.19199,1.1984,1.19564,1.20061,1.19196,1.19818,117734
2015-05-14 21:00:00,1.1984,1.20676,1.19801,1.20182,1.19818,1.20674,1.19805,1.20096,124965
2015-05-17 21:00:00,1.20105,1.21715,1.2009,1.21627,1.19995,1.21709,1.19994,1.21578,108089
2015-05-18 21:00:00,1.21627,1.22504,1.21296,1.22338,1.21578,1.22502,1.21296,1.22313,154760
2015-05-19 21:00:00,1.22338,1.22565,1.21694,1.22091,1.22313,1.22562,1.21671,1.22065,172560
2015-05-20 21:00:00,1.22091,1.22429,1.21719,1.22001,1.22065,1.22425,1.21713,1.21972,133938
2015-05-21 21:00:00,1.22001,1.23225,1.21732,1.22871,1.21972,1.23221,1.21726,1.22779,146745
2015-05-24 21:00:00,1.22896,1.23202,1.22763,1.23202,1.2284,1.23184,1.22757,1.23081,46798
2015-05-25 21:00:00,1.23202,1.24481,1.23055,1.24352,1.23081,1.24476,1.23049,1.24328,165750
2015-05-26 21:00:00,1.24352,1.24926,1.23957,1.24529,1.24328,1.24923,1.23952,1.24505,167779
2015-05-27 21:00:00,1.24529,1.25388,1.2423,1.24372,1.24505,1.25384,1.24224,1.24342,195787
2015-05-28 21:00:00,1.24372,1.25279,1.24117,1.24531,1.24342,1.25273,1.24112,1.24454,177203
2015-05-31 21:00:00,1.24441,1.25635,1.24405,1.25227,1.24369,1.25631,1.24369,1.25201,145301
2015-06-01 21:00:00,1.25227,1.25358,1.23682,1.24025,1.25201,1.25351,1.23674,1.24003,171967
2015-06-02 21:00:00,1.24025,1.25099,1.23857,1.24542,1.24003,1.25094,1.23852,1.24492,163187
2015-06-03 21:00:00,1.24542,1.25044,1.2437,1.25044,1.24492,1.25037,1.24365,1.25007,152413
2015-06-04 21:00:00,1.25044,1.25632,1.24287,1.24422,1.25007,1.25627,1.24271,1.24332,179230
2015-06-07 21:00:00,1.24462,1.24731,1.2384,1.24118,1.24333,1.24727,1.23831,1.24089,145771
2015-06-08 21:00:00,1.24118,1.24423,1.23076,1.23383,1.24089,1.24418,1.23071,1.23346,151753
2015-06-09 21:00:00,1.23383,1.23528,1.22027,1.22552,1.23346,1.23521,1.22019,1.22533,1.9.79
2015-06-10 21:00:00,1.22552,1.23551,1.22551,1.22934,1.22533,1.23544,1.22526,1.22905,158434
2015-06-11 21:00:00,1.22934,1.23477,1.22782,1.23169,1.22905,1.23471,1.22774,1.23081,114991
2015-06-14 21:00:00,1.23204,1.23609,1.22975,1.23266,1.23097,1.23606,1.22974,1.23229,120621
2015-06-15 21:00:00,1.23266,1.23469,1.22837,1.22983,1.23229,1.23464,1.22835,1.22893,108870
2015-06-16 21:00:00,1.22983,1.23561,1.22216,1.22289,1.22893,1.23528,1.22207,1.22267,149633
2015-06-17 21:00:00,1.22289,1.22508,1.21282,1.2225,1.22267,1.22505,1.21277,1.22215,1.9.73
2015-06-18 21:00:00,1.2225,1.2296,1.22154,1.22751,1.22215,1.22955,1.22152,1.22623,126622
2015-06-21 21:00:00,1.22637,1.23296,1.22185,1.23106,1.22529,1.2329,1.22182,1.23081,132723
2015-06-22 21:00:00,1.23106,1.2383,1.23097,1.23286,1.23081,1.23825,1.23058,1.23251,131580
2015-06-23 21:00:00,1.23286,1.24233,1.22772,1.23839,1.23251,1.2423,1.22766,1.23814,143007
2015-06-24 21:00:00,1.23839,1.23999,1.23129,1.23302,1.23814,1.23995,1.23119,1.23239,135860
2015-06-25 21:00:00,1.23302,1.23977,1.23131,1.23226,1.23239,1.23974,1.23094,1.23158,134101
2015-06-28 21:00:00,1.23474,1.2413,1.23042,1.24036,1.23352,1.24126,1.23039,1.24009,229063
2015-06-29 21:00:00,1.24036,1.25006,1.23632,1.24991,1.24009,1.25002,1.23624,1.24883,199919
2015-06-30 21:00:00,1.24991,1.25981,1.24756,1.25926,1.24883,1.25977,1.24752,1.25866,156211
2015-07-01 21:00:00,1.25926,1.26337,1.25381,1.25404,1.25866,1.26333,1.25377,1.25387,198858
2015-07-02 21:00:00,1.25404,1.26031,1.25403,1.25761,1.25387,1.26026,1.25379,1.25679,156621
2015-07-05 21:00:00,1.26003,1.26641,1.25636,1.26515,1.25965,1.26638,1.25632,1.26507,214520
2015-07-06 21:00:00,1.26515,1.278,1.26454,1.27059,1.26507,1.27797,1.2644,1.27052,243757
2015-07-07 21:00:00,1.27059,1.27684,1.26886,1.27468,1.27052,1.27679,1.26886,1.27458,262364
2015-07-08 21:00:00,1.27468,1.2749,1.26663,1.271,1.27458,1.27462,1.26659,1.27041,236675
2015-07-09 21:00:00,1.271,1.27537,1.2657,1.26634,1.27041,1.27533,1.2653,1.26545,259452
2015-07-12 21:00:00,1.27026,1.27905,1.26806,1.27414,1.26994,1.27903,1.268,1.27401,227263
2015-07-13 21:00:00,1.27414,1.28054,1.27173,1.27293,1.27401,1.2805,1.2717,1.2728,227037
2015-07-14 21:00:00,1.27293,1.29587,1.27234,1.29143,1.2728,1.29582,1.2723,1.2909,264504
2015-07-15 21:00:00,1.29143,1.29698,1.29054,1.29586,1.2909,1.29696,1.29051,1.29574,231811
2015-07-16 21:00:00,1.29586,1.30086,1.29483,1.29774,1.29574,1.30075,1.29477,1.29686,229342
2015-07-19 21:00:00,1.29796,1.30247,1.29532,1.29974,1.29737,1.30243,1.29527,1.2992,248068
2015-07-20 21:00:00,1.29974,1.3013,1.2917,1.29525,1.2992,1.3013,1.29167,1.29445,287601
2015-07-21 21:00:00,1.29525,1.30534,1.29375,1.30373,1.29445,1.30527,1.29368,1.30295,256445
2015-07-22 21:00:00,1.30373,1.30482,1.29507,1.3037,1.30295,1.30477,1.29454,1.3036,271829
2015-07-23 21:00:00,1.3037,1.31037,1.30177,1.30504,1.3036,1.31029,1.30173,1.30427,253536
2015-07-26 21:00:00,1.30403,1.30592,1.29797,1.3038,1.30397,1.30548,1.2979,1.30369,262571
2015-07-27 21:00:00,1.3038,1.30432,1.2912,1.29224,1.30369,1.30429,1.29116,1.29207,266208
2015-07-28 21:00:00,1.29224,1.29677,1.28624,1.29457,1.29207,1.29672,1.28606,1.29443,312591
2015-07-29 21:00:00,1.29457,1.30444,1.29435,1.30051,1.29443,1.30445,1.29432,1.29948,284814
2015-07-30 21:00:00,1.30051,1.31029,1.2941,1.30914,1.29948,1.30931,1.29404,1.30856,375029
2015-08-02 21:00:00,1.30908,1.31765,1.3081,1.31562,1.30893,1.31757,1.30792,1.31547,304810
2015-08-03 21:00:00,1.31562,1.32024,1.3106,1.31936,1.31547,1.32017,1.31054,1.31914,336518
2015-08-04 21:00:00,1.31936,1.32137,1.31102,1.3179,1.31914,1.32134,1.31102,1.31772,343385
2015-08-05 21:00:00,1.3179,1.31974,1.30944,1.31118,1.31772,1.3197,1.30938,1.31081,290466
2015-08-06 21:00:00,1.31118,1.31845,1.3049,1.31364,1.31081,1.31838,1.30483,1.31342,310078
2015-08-09 21:00:00,1.31218,1.31822,1.29918,1.30026,1.31186,1.31822,1.29911,1.30002,271683
2015-08-10 21:00:00,1.30026,1.31503,1.29957,1.31154,1.30002,1.31499,1.29951,1.31135,328950
2015-08-11 21:00:00,1.31154,1.31586,1.29523,1.29774,1.31135,1.31573,1.29519,1.29762,359589
2015-08-12 21:00:00,1.29774,1.30912,1.296,1.30619,1.29762,1.30906,1.29592,1.30589,316885
2015-08-13 21:00:00,1.30619,1.3098,1.30167,1.30977,1.30589,1.30973,1.30162,1.30949,289597
2015-08-16 21:00:00,1.3094,1.31526,1.30603,1.30808,1.30914,1.3152,1.30598,1.30784,260840
2015-08-17 21:00:00,1.30808,1.3127,1.30412,1.30594,1.30784,1.31264,1.30408,1.30578,267963
2015-08-18 21:00:00,1.30594,1.31783,1.30247,1.3129,1.30578,1.31776,1.30242,1.31268,294283
2015-08-19 21:00:00,1.3129,1.31768,1.30605,1.30915,1.31268,1.3176,1.30596,1.30829,293905
2015-08-20 21:00:00,1.30915,1.31944,1.30601,1.31911,1.30829,1.31939,1.30594,1.31796,324826
2015-08-23 21:00:00,1.3182,1.32936,1.31435,1.32876,1.31804,1.32889,1.3135,1.32857,454768
2015-08-24 21:00:00,1.32876,1.33543,1.31445,1.33375,1.32857,1.3353,1.31437,1.33358,362231
2015-08-25 21:00:00,1.33375,1.33502,1.32515,1.32929,1.33358,1.33491,1.32507,1.32916,382799
2015-08-26 21:00:00,1.32929,1.3308,1.31797,1.31991,1.32916,1.33052,1.3179,1.31979,326956
2015-08-27 21:00:00,1.31991,1.33006,1.31675,1.32066,1.31979,1.33005,1.31666,1.31971,360322
2015-08-30 21:00:00,1.3218,1.33275,1.31176,1.3141,1.32067,1.33268,1.31168,1.31393,323624
2015-08-31 21:00:00,1.3141,1.32609,1.31155,1.32596,1.31393,1.32591,1.31166,1.32582,392395
2015-09-01 21:00:00,1.32596,1.33247,1.31992,1.32702,1.32582,1.33243,1.3199,1.32675,414411
2015-09-02 21:00:00,1.32702,1.32902,1.31359,1.31815,1.32675,1.32896,1.31368,1.31784,364319
2015-09-03 21:00:00,1.31815,1.32898,1.3165,1.32795,1.31784,1.32894,1.31593,1.32773,317285
2015-09-06 21:00:00,1.32806,1.331,1.32456,1.33082,1.3273,1.33099,1.32449,1.33064,244603
2015-09-07 21:00:00,1.33082,1.33094,1.31857,1.32107,1.33064,1.33088,1.31852,1.32083,232516
2015-09-08 21:00:00,1.32107,1.32624,1.31547,1.32592,1.32083,1.32623,1.31546,1.32571,267710
2015-09-09 21:00:00,1.32592,1.32886,1.31768,1.32516,1.32571,1.32879,1.31761,1.32501,334914
2015-09-10 21:00:00,1.32516,1.33103,1.3216,1.32636,1.32501,1.33099,1.32153,1.3262,252363
2015-09-13 21:00:00,1.32636,1.32803,1.32251,1.32657,1.3262,1.32804,1.32245,1.32641,248392
2015-09-14 21:00:00,1.32657,1.32727,1.32272,1.32497,1.32641,1.32728,1.32267,1.32467,242200
2015-09-15 21:00:00,1.32497,1.32607,1.31607,1.31739,1.32467,1.3257,1.31603,1.31713,203022
2015-09-16 21:00:00,1.31739,1.32059,1.30743,1.31832,1.31713,1.32054,1.30732,1.31813,250661
2015-09-17 21:00:00,1.31832,1.323,1.30128,1.32279,1.31813,1.32294,1.30123,1.32191,263128
2015-09-20 21:00:00,1.32334,1.32656,1.31762,1.32552,1.32283,1.32653,1.31758,1.32531,214271
2015-09-21 21:00:00,1.32552,1.32986,1.32193,1.32725,1.32531,1.32981,1.32188,1.32708,187058
2015-09-22 21:00:00,1.32725,1.33585,1.32333,1.33242,1.32708,1.33577,1.32332,1.33202,216386
2015-09-23 21:00:00,1.33242,1.3417,1.32919,1.33074,1.33202,1.34165,1.32911,1.33006,246334
2015-09-24 21:00:00,1.33074,1.3355,1.32982,1.33355,1.33006,1.33546,1.32976,1.33259,208612
2015-09-27 21:00:00,1.33388,1.33991,1.33178,1.33967,1.33346,1.33976,1.33172,1.33941,189303
2015-09-28 21:00:00,1.33967,1.34574,1.33723,1.34235,1.33941,1.34572,1.33718,1.34203,241243
2015-09-29 21:00:00,1.34235,1.3431,1.33078,1.33135,1.34203,1.34305,1.33063,1.33122,246958
2015-09-30 21:00:00,1.33135,1.33338,1.32193,1.3269,1.33122,1.33321,1.32184,1.32658,233851
2015-10-01 21:00:00,1.3269,1.32709,1.31537,1.31589,1.32658,1.32684,1.31497,1.31497,219233
2015-10-04 21:00:00,1.31573,1.31757,1.30647,1.30869,1.31462,1.31751,1.30644,1.30838,366030
2015-10-05 21:00:00,1.30869,1.31344,1.30262,1.30349,1.30838,1.31341,1.30258,1.30334,333940
2015-10-06 21:00:00,1.30349,1.30723,1.29723,1.30583,1.30334,1.3072,1.29714,1.30567,358369
2015-10-07 21:00:00,1.30583,1.30745,1.29794,1.30181,1.30567,1.30741,1.29787,1.30149,347814
2015-10-08 21:00:00,1.30181,1.30222,1.29014,1.29494,1.30149,1.30211,1.29008,1.29399,309747
2015-10-11 21:00:00,1.29603,1.30118,1.29018,1.29979,1.29527,1.30111,1.29013,1.29966,265841
2015-10-12 21:00:00,1.29979,1.30803,1.29562,1.30392,1.29966,1.30802,1.29563,1.30368,307256
2015-10-13 21:00:00,1.30392,1.30407,1.29118,1.29366,1.30368,1.30393,1.29114,1.29347,329688
2015-10-14 21:00:00,1.29366,1.29488,1.28323,1.28641,1.29347,1.29485,1.28321,1.28623,268884
2015-10-15 21:00:00,1.28641,1.29397,1.28524,1.29221,1.28623,1.29393,1.28478,1.29109,206330
2015-10-18 21:00:00,1.291,1.30288,1.2902,1.30202,1.2901,1.30284,1.29007,1.30182,177588
2015-10-19 21:00:00,1.30202,1.30477,1.29356,1.29804,1.30182,1.30476,1.29354,1.29786,203284
2015-10-20 21:00:00,1.29804,1.31423,1.2969,1.31404,1.29786,1.31423,1.29686,1.31379,237029
2015-10-21 21:00:00,1.31404,1.31601,1.30842,1.30897,1.31379,1.31596,1.30836,1.30879,312820
2015-10-22 21:00:00,1.30897,1.31988,1.30401,1.31714,1.30879,1.31983,1.30396,1.31626,339891
2015-10-25 21:00:00,1.31686,1.31844,1.31215,1.31546,1.31564,1.31836,1.3121,1.31517,254390
2015-10-26 21:00:00,1.31546,1.32731,1.31529,1.32692,1.31517,1.32726,1.31515,1.32674,292861
2015-10-27 21:00:00,1.32692,1.32801,1.30904,1.31917,1.32674,1.32796,1.30896,1.31893,363999
2015-10-28 21:00:00,1.31917,1.32387,1.31334,1.31724,1.31893,1.32379,1.31328,1.31708,357678
2015-10-29 21:00:00,1.31724,1.31931,1.3056,1.30804,1.31708,1.31932,1.30554,1.30716,345658
2015-11-01 22:00:00,1.3082,1.31171,1.30656,1.30952,1.30741,1.31163,1.30638,1.30935,239708
2015-11-02 22:00:00,1.30952,1.31657,1.30383,1.30627,1.30935,1.3165,1.30381,1.3059,284204
2015-11-03 22:00:00,1.30627,1.31919,1.30458,1.31517,1.3059,1.31918,1.30451,1.31488,283800
2015-11-04 22:00:00,1.31517,1.31869,1.31412,1.31706,1.31488,1.31864,1.31407,1.31689,292326
2015-11-05 22:00:00,1.31706,1.3318,1.31576,1.33089,1.31689,1.33179,1.31569,1.33001,275418
2015-11-08 22:00:00,1.33086,1.33105,1.32459,1.3288,1.32984,1.33101,1.32456,1.32858,206043
2015-11-09 22:00:00,1.3288,1.32977,1.32454,1.32753,1.32858,1.32975,1.32449,1.3273,208460
2015-11-10 22:00:00,1.32753,1.32844,1.32327,1.32674,1.3273,1.32838,1.32323,1.32577,192646
2015-11-11 22:00:00,1.32674,1.33417,1.32252,1.3292,1.32577,1.33411,1.32246,1.32897,255296
2015-11-12 22:00:00,1.3292,1.33499,1.32674,1.33294,1.32897,1.33496,1.3267,1.33205,210544
2015-11-15 22:00:00,1.33049,1.33711,1.32907,1.33323,1.33021,1.33708,1.329,1.33296,218824
2015-11-16 22:00:00,1.33323,1.33446,1.32975,1.33225,1.33296,1.33441,1.32972,1.33211,219240
2015-11-17 22:00:00,1.33225,1.33697,1.32985,1.33042,1.33211,1.33688,1.32982,1.33019,200658
2015-11-18 22:00:00,1.33042,1.33146,1.32468,1.32852,1.33019,1.33134,1.32465,1.32839,223561
2015-11-19 22:00:00,1.32852,1.33569,1.32705,1.33557,1.32839,1.33559,1.32699,1.3345,218390
2015-11-22 22:00:00,1.33429,1.34362,1.33359,1.3366,1.33339,1.34357,1.333,1.33645,241993
2015-11-23 22:00:00,1.3366,1.3378,1.3285,1.33089,1.33645,1.33774,1.32843,1.33021,230800
2015-11-24 22:00:00,1.33089,1.33397,1.32804,1.32917,1.33021,1.3339,1.32798,1.32874,247602
2015-11-25 22:00:00,1.32917,1.33248,1.32846,1.33002,1.32874,1.33244,1.32839,1.32891,186183
2015-11-26 22:00:00,1.33002,1.33794,1.32918,1.33781,1.32891,1.33753,1.32867,1.33669,180430
2015-11-29 22:00:00,1.33649,1.33933,1.33124,1.33628,1.33571,1.33929,1.33122,1.33614,249079
2015-11-30 22:00:00,1.33628,1.34005,1.331,1.33593,1.33614,1.33969,1.33095,1.33565,298508
2015-12-01 22:00:00,1.33593,1.34078,1.33091,1.33441,1.33565,1.34077,1.33076,1.33427,320555
2015-12-02 22:00:00,1.33441,1.34006,1.3294,1.33563,1.33427,1.33999,1.32932,1.33535,418127
2015-12-03 22:00:00,1.33563,1.34164,1.3318,1.3363,1.33535,1.34163,1.33143,1.33604,388978
2015-12-06 22:00:00,1.33729,1.35242,1.33673,1.34989,1.33691,1.35238,1.33649,1.34977,292399
2015-12-07 22:00:00,1.34989,1.36226,1.34972,1.35861,1.34977,1.36225,1.34964,1.35848,365038
2015-12-08 22:00:00,1.35861,1.36202,1.35174,1.35803,1.35848,1.36198,1.35167,1.35791,359316
2015-12-09 22:00:00,1.35803,1.364,1.35326,1.36251,1.35791,1.36397,1.35321,1.36241,298970
2015-12-10 22:00:00,1.36251,1.37594,1.36251,1.37591,1.36241,1.37577,1.36226,1.37547,269327
2015-12-13 22:00:00,1.37249,1.37814,1.36772,1.37343,1.37151,1.3781,1.36763,1.37329,506434
2015-12-14 22:00:00,1.37343,1.37665,1.36735,1.37367,1.37329,1.37662,1.3673,1.37339,391657
2015-12-15 22:00:00,1.37367,1.38482,1.37286,1.37809,1.37339,1.38477,1.37281,1.37788,331922
2015-12-16 22:00:00,1.37809,1.39872,1.37788,1.39379,1.37788,1.39868,1.37774,1.39359,300209
2015-12-17 22:00:00,1.39379,1.40022,1.38547,1.39604,1.39359,1.40018,1.38541,1.39577,306488
2015-12-20 22:00:00,1.39455,1.39941,1.39136,1.39594,1.39337,1.39934,1.3913,1.39582,250954
2015-12-21 22:00:00,1.39594,1.39667,1.39164,1.39207,1.39582,1.39643,1.39159,1.39191,205579
2015-12-22 22:00:00,1.39207,1.39447,1.38362,1.38551,1.39191,1.39368,1.38356,1.38432,211974
2015-12-23 22:00:00,1.38551,1.38748,1.38189,1.38523,1.38432,1.38742,1.38173,1.38461,130316
2015-12-27 22:00:00,1.38264,1.39165,1.38198,1.39066,1.38156,1.39156,1.38134,1.39041,149846
2015-12-28 22:00:00,1.39066,1.39405,1.38166,1.3844,1.39041,1.39399,1.38158,1.38428,176947
2015-12-29 22:00:00,1.3844,1.39276,1.38294,1.38804,1.38428,1.39271,1.38288,1.38792,204333
2015-12-30 22:00:00,1.38804,1.39039,1.38239,1.38335,1.38792,1.3903,1.38226,1.38273,156481
2016-01-03 22:00:00,1.38162,1.39835,1.38156,1.39539,1.38148,1.39832,1.38124,1.39518,288591
2016-01-04 22:00:00,1.39539,1.40198,1.38985,1.39967,1.39518,1.4019,1.38981,1.39956,273009
2016-01-05 22:00:00,1.39967,1.411,1.39739,1.40766,1.39956,1.41084,1.39732,1.40754,324531
2016-01-06 22:00:00,1.40766,1.41704,1.40507,1.41154,1.40754,1.41698,1.40503,1.41141,410949
2016-01-07 22:00:00,1.41154,1.41787,1.40591,1.41741,1.41141,1.41766,1.40582,1.41688,360848
2016-01-10 22:00:00,1.4171,1.42459,1.40653,1.42174,1.41643,1.42452,1.40649,1.42156,320308
2016-01-11 22:00:00,1.42174,1.43164,1.41769,1.42627,1.42156,1.43154,1.41763,1.4261,362670
2016-01-12 22:00:00,1.42627,1.43808,1.41878,1.43413,1.4261,1.43802,1.41872,1.43397,379305
2016-01-13 22:00:00,1.43413,1.43979,1.43347,1.43675,1.43397,1.43976,1.43342,1.43658,398039
2016-01-14 22:00:00,1.43675,1.45546,1.43435,1.4538,1.43658,1.45538,1.43429,1.45343,451532
2016-01-17 22:00:00,1.46079,1.46116,1.44868,1.45649,1.46051,1.46054,1.44863,1.45566,324440
2016-01-18 22:00:00,1.45649,1.45901,1.44324,1.45805,1.45566,1.4589,1.44315,1.45771,415460
2016-01-19 22:00:00,1.45805,1.46905,1.44746,1.45055,1.45771,1.46899,1.44739,1.45037,563191
2016-01-20 22:00:00,1.45055,1.45409,1.42281,1.42672,1.45037,1.45408,1.42275,1.42651,562485
2016-01-21 22:00:00,1.42672,1.43011,1.41153,1.41281,1.42651,1.42999,1.41144,1.41158,474464
2016-01-24 22:00:00,1.4148,1.42954,1.41271,1.42929,1.4145,1.42922,1.41262,1.42896,404661
2016-01-25 22:00:00,1.42929,1.4326,1.40451,1.41187,1.42896,1.43255,1.40445,1.4117,490303
2016-01-26 22:00:00,1.41187,1.41572,1.40282,1.40976,1.4117,1.41564,1.40278,1.40945,544829
2016-01-27 22:00:00,1.40976,1.41238,1.3948,1.4031,1.40945,1.41227,1.39472,1.40269,551802
2016-01-28 22:00:00,1.4031,1.41098,1.39678,1.39722,1.40269,1.41091,1.3967,1.39687,522419
2016-01-31 22:00:00,1.39749,1.40625,1.39084,1.39482,1.39671,1.40621,1.39078,1.39456,415611
2016-02-01 22:00:00,1.39482,1.40824,1.394,1.40564,1.39456,1.40821,1.39352,1.40535,409657
2016-02-02 22:00:00,1.40564,1.41034,1.37572,1.37829,1.40535,1.41026,1.37569,1.37786,505049
2016-02-03 22:00:00,1.37829,1.37988,1.36397,1.37553,1.37786,1.37973,1.36392,1.37532,491977
2016-02-04 22:00:00,1.37553,1.39206,1.37103,1.3919,1.37532,1.39179,1.37093,1.39126,431353
2016-02-07 22:00:00,1.39066,1.39787,1.38415,1.39288,1.38964,1.39782,1.38404,1.39237,468789
2016-02-08 22:00:00,1.39288,1.39613,1.37869,1.38699,1.39237,1.39605,1.37859,1.38647,548857
2016-02-09 22:00:00,1.38699,1.39998,1.38205,1.39296,1.38647,1.39988,1.38201,1.39217,573989
2016-02-10 22:00:00,1.39296,1.40179,1.38835,1.3939,1.39217,1.40168,1.38825,1.39347,659550
2016-02-11 22:00:00,1.3939,1.39661,1.38138,1.38511,1.39347,1.39649,1.38128,1.38435,484417
2016-02-14 22:00:00,1.38598,1.38651,1.37991,1.38366,1.38502,1.38602,1.37978,1.38323,258253
2016-02-15 22:00:00,1.38366,1.39122,1.37068,1.38652,1.38323,1.39115,1.37057,1.38629,490169
2016-02-16 22:00:00,1.38652,1.38997,1.36682,1.36728,1.38629,1.38989,1.3667,1.36709,494443
2016-02-17 22:00:00,1.36728,1.37519,1.36541,1.37288,1.36709,1.37514,1.36534,1.37244,439026
2016-02-18 22:00:00,1.37288,1.38473,1.37165,1.37722,1.37244,1.38465,1.37132,1.37656,366120
2016-02-21 22:00:00,1.37826,1.37934,1.36625,1.37083,1.37699,1.37922,1.36621,1.37049,362339
2016-02-22 22:00:00,1.37083,1.38216,1.36956,1.37958,1.37049,1.38208,1.36949,1.37916,377495
2016-02-23 22:00:00,1.37958,1.38597,1.36781,1.37047,1.37916,1.3859,1.36773,1.37001,412817
2016-02-24 22:00:00,1.37047,1.37358,1.35174,1.35308,1.37001,1.37349,1.35169,1.35286,397026
2016-02-25 22:00:00,1.35308,1.35649,1.35054,1.35161,1.35286,1.35642,1.35048,1.35116,371768
2016-02-28 22:00:00,1.35269,1.35879,1.34816,1.35451,1.35152,1.35871,1.34811,1.35364,373334
2016-02-29 22:00:00,1.35451,1.35534,1.33868,1.34138,1.35364,1.35513,1.33858,1.34059,360609
2016-03-01 22:00:00,1.34138,1.34994,1.34092,1.34177,1.34059,1.34989,1.34028,1.34154,328146
2016-03-02 22:00:00,1.34177,1.34738,1.33717,1.34054,1.34154,1.34728,1.33713,1.34027,294503
2016-03-03 22:00:00,1.34054,1.34718,1.33139,1.33169,1.34027,1.3471,1.33091,1.33107,313711
2016-03-06 22:00:00,1.33359,1.33774,1.3262,1.3284,1.33302,1.33776,1.32612,1.32809,269220
2016-03-07 22:00:00,1.3284,1.34259,1.32815,1.34098,1.32809,1.3425,1.32799,1.34079,293734
2016-03-08 22:00:00,1.34098,1.34469,1.32287,1.32495,1.34079,1.34462,1.32281,1.32466,347829
2016-03-09 22:00:00,1.32495,1.33984,1.32325,1.33468,1.32466,1.33977,1.32316,1.33448,435418
2016-03-10 22:00:00,1.33468,1.33594,1.31682,1.32194,1.33448,1.33513,1.31671,1.32156,310153
2016-03-13 21:00:00,1.32261,1.33091,1.32118,1.32611,1.32189,1.33081,1.32113,1.32591,291172
2016-03-14 21:00:00,1.32611,1.34026,1.32601,1.33565,1.32591,1.34019,1.32581,1.33546,305666
2016-03-15 21:00:00,1.33565,1.34058,1.30941,1.30992,1.33546,1.34051,1.30927,1.30947,343007
2016-03-16 21:00:00,1.30992,1.31344,1.29461,1.29776,1.30947,1.31328,1.29451,1.29752,386670
2016-03-17 21:00:00,1.29776,1.30434,1.29241,1.30148,1.29752,1.30428,1.29231,1.30028,323020
2016-03-20 21:00:00,1.30294,1.31037,1.30294,1.31017,1.3017,1.3101,1.3017,1.30987,283202
2016-03-21 21:00:00,1.31017,1.31397,1.30288,1.30494,1.30987,1.31387,1.3028,1.30478,31.9.7
2016-03-22 21:00:00,1.30494,1.32202,1.30389,1.32059,1.30478,1.32192,1.3037,1.32023,350729
2016-03-23 21:00:00,1.32059,1.32967,1.32019,1.32481,1.32023,1.32959,1.32001,1.32469,335574
2016-03-24 21:00:00,1.32481,1.32869,1.3227,1.32728,1.32469,1.32845,1.32249,1.32609,87177
2016-03-27 21:00:00,1.32647,1.32866,1.31682,1.31881,1.3256,1.32849,1.31668,1.31852,222407
2016-03-28 21:00:00,1.31881,1.32165,1.3051,1.30755,1.31852,1.32163,1.30503,1.30729,370371
2016-03-29 21:00:00,1.30755,1.3082,1.29129,1.29673,1.30729,1.30811,1.29119,1.29647,440084
2016-03-30 21:00:00,1.29673,1.30111,1.28576,1.30054,1.29647,1.30108,1.28571,1.30027,425409
2016-03-31 21:00:00,1.30054,1.31478,1.29693,1.3018,1.30027,1.31471,1.29679,1.30099,410257
2016-04-03 21:00:00,1.30407,1.30901,1.30028,1.30887,1.30312,1.30869,1.3002,1.30867,327545
2016-04-04 21:00:00,1.30887,1.32195,1.30689,1.3139,1.30867,1.32186,1.30658,1.31357,383836
2016-04-05 21:00:00,1.3139,1.31875,1.30635,1.30902,1.31357,1.31863,1.30624,1.30879,442229
2016-04-06 21:00:00,1.30902,1.31814,1.30191,1.31471,1.30879,1.31806,1.30184,1.31431,393021
2016-04-07 21:00:00,1.31471,1.31583,1.29528,1.29967,1.31431,1.31554,1.2952,1.29842,378649
2016-04-10 21:00:00,1.29908,1.30166,1.28857,1.28991,1.29813,1.30157,1.2885,1.28977,380649
2016-04-11 21:00:00,1.28991,1.29208,1.27502,1.27625,1.28977,1.29204,1.27499,1.27575,372132
2016-04-12 21:00:00,1.27625,1.28288,1.27447,1.2818,1.27575,1.28279,1.27435,1.28156,408009
2016-04-13 21:00:00,1.2818,1.28978,1.27823,1.2845,1.28156,1.28972,1.27816,1.28427,337420
2016-04-14 21:00:00,1.2845,1.29035,1.27976,1.2827,1.28427,1.29025,1.2797,1.28148,306748
2016-04-17 21:00:00,1.29573,1.29905,1.27791,1.2786,1.29553,1.29899,1.27778,1.27832,396746
2016-04-18 21:00:00,1.2786,1.28012,1.26313,1.26721,1.27832,1.27964,1.26304,1.26697,391749
2016-04-19 21:00:00,1.26721,1.27312,1.25939,1.26563,1.26697,1.27301,1.25927,1.26525,348205
2016-04-20 21:00:00,1.26563,1.27503,1.26281,1.27373,1.26525,1.27496,1.26275,1.27318,338879
